customer_id,customer_name,city,subscription_type,join_date,age,is_active
885,Peter Robinson,Bangalore,Enterprise,2026-02-22,53,1
886,Bob Black,Hyderabad,Premium,2025-06-03,32,0
887,Lauren Bell,Bangalore,Enterprise,2024-03-20,35,0
888,Savannah Harris,Bangalore,Basic,2025-01-04,51,1
889,Richard Horn,Pune,Basic,2025-05-01,31,0
890,John Bowers,Mumbai,Enterprise,2026-02-14,36,1
891,Patrick Blackburn,Pune,Enterprise,2025-01-23,24,1
892,Stephen Villegas,Pune,Premium,2026-04-28,43,1
893,Erin Roberts,Mumbai,Basic,2025-08-28,58,1
894,Luis Farrell,Chennai,Enterprise,2023-10-08,43,0
895,Derek Lopez,Chennai,Enterprise,2023-08-15,43,1
896,Dylan Brown,Pune,Basic,2024-03-13,52,1
897,Nicholas Thomas,Mumbai,Premium,2025-03-12,23,0
898,Kyle Pacheco,Delhi,Basic,2025-10-25,59,1
899,Craig Anderson,Delhi,Enterprise,2024-06-05,51,0
900,Mrs. Kirsten Miller,Bangalore,Enterprise,2023-05-26,33,1
901,Andrew Hall,Bangalore,Enterprise,2023-08-08,32,1
902,Joshua Olson,Delhi,Basic,2025-01-04,30,1
903,Michele Cordova,Delhi,Enterprise,2025-05-03,44,0
904,Samuel Huffman,Bangalore,Enterprise,2024-07-30,63,1
905,Dana Cunningham,Pune,Basic,2026-04-19,42,1
906,William Patel,Bangalore,Basic,2025-06-21,31,1
907,Natalie Thornton,Chennai,Premium,2024-11-20,62,1
908,Carrie Carrillo MD,Mumbai,Enterprise,2024-12-22,56,1
909,Daniel Woods,Mumbai,Enterprise,2024-01-17,58,1
910,Travis Shepherd,Hyderabad,Premium,2025-09-12,65,1
911,Angela Black,Mumbai,Basic,2026-01-12,21,1
912,Linda Shepherd,Pune,Basic,2025-02-04,32,1
913,Travis Taylor,Pune,Basic,2024-01-21,61,0
914,Annette Williams,Hyderabad,Basic,2023-09-29,42,0
915,Rachel Cooper,Mumbai,Premium,2026-01-04,41,1
916,Marcus Ramos,Chennai,Basic,2025-07-06,63,1
917,Richard Miller,Hyderabad,Basic,2026-02-11,37,1
918,Jon Chandler,Mumbai,Enterprise,2024-09-11,25,1
919,Justin Shaw,Bangalore,Basic,2025-03-24,21,0
920,Jay Martin,Hyderabad,Premium,2024-09-06,47,1
921,Jennifer Alvarez,Hyderabad,Premium,2024-01-22,45,1
922,Corey Tucker,Pune,Premium,2024-07-07,27,1
923,Christopher Oconnor,Pune,Enterprise,2023-11-06,64,1
924,Jamie Nelson,Mumbai,Premium,2026-04-11,25,0
925,Wayne Bell,Bangalore,Basic,2024-12-26,41,1
926,Matthew Williams,Delhi,Basic,2024-07-30,42,1
927,Robert Bowers,Hyderabad,Basic,2024-06-25,25,0
928,Renee Curtis,Bangalore,Enterprise,2023-10-17,60,1
929,Julie Greene,Chennai,Basic,2024-12-12,48,1
930,Shane Taylor,Pune,Premium,2023-12-16,31,0
931,Kenneth Cobb,Delhi,Premium,2024-10-19,34,1
932,Scott White,Hyderabad,Enterprise,2024-10-18,56,1
933,Michelle Williams,Chennai,Premium,2023-07-22,40,1
934,Mary Wagner,Delhi,Basic,2023-10-02,46,1
935,Crystal Wheeler,Mumbai,Basic,2024-11-23,44,0
936,Amber Ramirez,Hyderabad,Basic,2025-06-21,39,1
937,Heather Gonzalez,Mumbai,Basic,2024-02-23,22,1
938,Amanda Matthews,Mumbai,Enterprise,2023-09-24,39,0
939,Robert Myers,Hyderabad,Basic,2026-03-26,40,1
940,Stephanie Hicks,Hyderabad,Premium,2025-02-12,63,1
941,Mr. George Holland,Delhi,Enterprise,2024-06-09,55,1
942,Andrew Pacheco,Mumbai,Premium,2023-10-20,45,1
943,Lisa Gross,Mumbai,Premium,2025-05-26,23,1
944,Andrew Alvarez,Hyderabad,Premium,2026-02-19,37,1
945,Heather Edwards,Bangalore,Enterprise,2025-12-31,24,1
946,Jennifer Weeks,Chennai,Enterprise,2024-03-25,27,0
947,Carolyn Munoz,Chennai,Premium,2025-01-30,55,1
948,Jesse Brown,Pune,Basic,2023-07-09,56,0
949,Michael Johnson,Hyderabad,Enterprise,2023-09-27,47,1
950,Susan Riley,Pune,Basic,2023-09-18,51,1
951,Steven Hunt,Delhi,Premium,2024-05-23,23,1
952,Robert Anderson,Delhi,Premium,2024-08-22,32,1
953,Andrea Wilson,Mumbai,Basic,2024-10-05,29,0
954,Lori Hubbard,Hyderabad,Basic,2026-03-20,64,1
955,Karen Mendez,Mumbai,Enterprise,2023-07-15,30,1
956,Dr. Bobby Rice Jr.,Bangalore,Enterprise,2026-01-04,25,0
957,Mr. Steven Mills,Hyderabad,Enterprise,2024-08-01,46,1
958,Jennifer Hall,Bangalore,Enterprise,2026-05-04,50,0
959,Michael Michael,Chennai,Enterprise,2025-10-22,58,1
960,Sylvia Miller,Delhi,Premium,2024-01-28,30,1
961,Jared Erickson,Pune,Enterprise,2023-12-04,58,0
962,James Fisher,Delhi,Enterprise,2024-10-22,27,1
963,Stephen Davis,Pune,Premium,2025-05-05,47,1
964,Katherine Lynch,Hyderabad,Enterprise,2023-11-12,52,1
965,Brianna Wright,Delhi,Basic,2024-12-20,38,1
966,Steven Daugherty,Mumbai,Enterprise,2023-05-14,59,1
967,Scott Thompson,Delhi,Premium,2023-07-11,42,1
968,Francis Murray,Delhi,Enterprise,2023-07-11,51,1
969,Monica Hobbs,Bangalore,Basic,2024-01-22,42,1
970,Caleb Kelley,Bangalore,Premium,2023-11-27,52,0
971,Angela Brooks,Mumbai,Basic,2025-05-11,40,1
972,Hunter Foster,Bangalore,Premium,2025-05-06,47,0
973,Rhonda Burch,Mumbai,Premium,2023-06-18,34,1
974,Tyler Ortiz,Chennai,Premium,2024-05-20,54,1
975,Daniel Allen,Delhi,Enterprise,2024-06-21,31,0
976,Yvonne Fox,Bangalore,Enterprise,2023-10-27,53,1
977,Ryan Morse,Mumbai,Enterprise,2024-01-07,57,0
978,Tammy Andersen,Mumbai,Basic,2023-08-25,33,0
979,Tyler Cruz,Mumbai,Basic,2024-12-28,50,0
980,Julie Morse,Bangalore,Enterprise,2026-04-24,33,1
981,Edward Hoffman,Bangalore,Premium,2025-11-06,53,1
982,Ashley Medina,Chennai,Basic,2024-05-17,64,0
983,Scott Cook,Mumbai,Premium,2025-07-02,52,1
984,Brianna Sanchez,Mumbai,Premium,2024-07-21,58,1
985,Sabrina Rodriguez,Bangalore,Basic,2025-11-20,37,0
986,Christopher Lee,Bangalore,Basic,2025-05-08,45,0
987,Thomas Anderson,Mumbai,Enterprise,2023-11-01,34,1
988,Priscilla Campos,Chennai,Basic,2024-05-11,64,1
989,Monica Strickland,Bangalore,Enterprise,2024-04-29,47,0
990,Jill Knox,Chennai,Basic,2024-07-20,51,1
991,Kelsey Wells,Chennai,Basic,2025-01-17,59,0
992,Robin Carroll,Mumbai,Premium,2023-10-01,59,1
993,Eric Hodges,Chennai,Enterprise,2025-10-05,62,1
994,Maria Norton,Hyderabad,Premium,2025-11-23,43,1
995,Elaine Jones,Bangalore,Basic,2026-01-12,50,1
996,Brandon Chavez,Chennai,Enterprise,2024-11-13,60,1
997,Ashley Hooper,Pune,Basic,2025-03-18,21,1
998,John Short,Pune,Enterprise,2025-09-10,59,1
999,Katelyn Spencer,Bangalore,Enterprise,2026-03-26,27,1
1000,Jennifer Robinson,Delhi,Premium,2026-05-02,38,1
1001,John Gonzalez,Bangalore,Premium,2025-07-14,62,1
1002,Stanley Lewis,Mumbai,Basic,2023-05-23,54,1
1003,Margaret Marshall,Delhi,Enterprise,2025-02-27,46,1
1004,Gerald Gonzalez,Chennai,Basic,2023-10-27,22,1
1005,Anthony Marshall,Bangalore,Premium,2026-04-07,47,1
1006,Matthew Smith,Hyderabad,Enterprise,2025-06-17,23,1
1007,Justin Gutierrez,Bangalore,Enterprise,2025-05-20,35,1
1008,Heidi Foster,Chennai,Premium,2023-09-20,53,1
1009,Veronica Riggs,Mumbai,Enterprise,2024-04-03,56,1
1010,Robert Ramsey,Bangalore,Basic,2025-02-21,51,1
1011,Allen Gonzalez,Chennai,Premium,2026-01-27,56,1
1012,Stephanie Mcgee,Chennai,Premium,2024-03-25,62,0
1013,Denise Elliott,Mumbai,Premium,2025-01-24,35,1
1014,Deborah Garner,Hyderabad,Premium,2023-10-23,44,1
1015,Tina Thompson,Pune,Premium,2025-11-24,50,0
1016,Ashley Gonzalez,Hyderabad,Basic,2023-07-22,61,0
1017,Hunter Jones,Hyderabad,Basic,2025-02-27,53,0
1018,Curtis Patterson,Chennai,Premium,2023-12-14,54,1
1019,Kevin Jones,Hyderabad,Basic,2026-04-29,30,1
1020,Monica Craig,Mumbai,Premium,2025-07-26,47,1
1021,Amy Bishop,Mumbai,Premium,2023-06-07,32,0
1022,Travis Young,Hyderabad,Premium,2024-12-23,61,1
1023,James Cannon,Bangalore,Enterprise,2025-05-02,24,0
1024,Ian Singh,Hyderabad,Premium,2025-07-09,34,1
1025,Joshua Smith,Pune,Basic,2025-12-25,52,0
1026,Michael Bennett,Mumbai,Enterprise,2024-09-30,48,1
1027,Thomas Nash,Hyderabad,Premium,2026-05-05,51,1
1028,Crystal Higgins,Delhi,Basic,2025-06-08,55,1
1029,Jessica Lang,Chennai,Premium,2025-04-08,21,1
1030,Sarah Floyd,Pune,Basic,2024-11-20,22,0
1031,Lisa Li,Chennai,Enterprise,2026-05-01,36,1
1032,Heather Price,Chennai,Premium,2025-02-21,40,1
1033,Justin Willis,Delhi,Premium,2023-07-14,53,1
1034,Sheila Anderson,Mumbai,Basic,2025-09-20,23,1
1035,Janet Daniels,Bangalore,Premium,2023-06-18,54,1
1036,Michelle Newman,Hyderabad,Enterprise,2024-11-14,29,1
1037,Gail Arnold,Hyderabad,Premium,2025-01-31,33,1
1038,Robert George,Hyderabad,Basic,2023-05-25,35,1
1039,Paul Weaver,Chennai,Basic,2024-09-24,34,0
1040,Ashley Collins,Pune,Enterprise,2024-06-29,31,0
1041,Raymond Foster,Bangalore,Enterprise,2025-01-02,62,0
1042,Randy Harper,Hyderabad,Enterprise,2026-04-22,37,0
1043,Colin Odom,Pune,Basic,2023-08-11,63,0
1044,Mia Rose,Chennai,Basic,2024-01-17,24,0
1045,Brittany Thomas,Hyderabad,Premium,2024-11-26,45,0
1046,Juan Villarreal,Pune,Premium,2026-03-21,51,1
1047,Kathleen Clark,Mumbai,Enterprise,2023-10-01,64,0
1048,David Kennedy,Bangalore,Premium,2024-06-03,63,0
1049,James Perez,Chennai,Enterprise,2023-12-14,38,1
1050,Tyler Erickson,Hyderabad,Basic,2025-03-09,53,0
1051,Terri Anderson,Bangalore,Basic,2024-11-23,27,1
1052,Veronica Figueroa,Mumbai,Enterprise,2026-04-28,33,1
1053,Mary Jenkins,Pune,Basic,2024-01-03,43,1
1054,Julia Cooper,Bangalore,Basic,2023-05-26,23,1
1055,Jason Rowe,Mumbai,Enterprise,2023-06-21,51,1
1056,Christie Silva,Mumbai,Basic,2024-12-19,21,0
1057,Norma Hill,Delhi,Enterprise,2025-03-28,63,1
1058,Jacob Blanchard,Mumbai,Basic,2023-09-08,53,0
1059,Jennifer Mcdaniel,Chennai,Enterprise,2024-10-02,27,1
1060,Michael Ramos,Chennai,Basic,2024-02-04,50,1
1061,Derek Cooper,Bangalore,Premium,2024-07-31,24,0
1062,Michael Armstrong,Mumbai,Basic,2023-06-01,39,1
1063,Jason Ramirez,Chennai,Premium,2025-08-09,48,0
1064,Daniel Logan DDS,Delhi,Basic,2023-12-29,21,1
1065,Debra Weber,Chennai,Enterprise,2025-01-02,31,1
1066,Stephen Romero,Bangalore,Premium,2026-02-19,60,1
1067,Mary White,Chennai,Basic,2025-03-11,44,1
1068,Benjamin Freeman,Mumbai,Basic,2025-01-18,46,1
1069,Rebecca Freeman,Hyderabad,Premium,2023-08-16,45,1
1070,Brittany Miller,Hyderabad,Enterprise,2025-09-29,31,0
1071,Ashley Dean,Mumbai,Enterprise,2024-04-04,24,1
1072,Amber Miller,Delhi,Premium,2024-03-03,58,1
1073,Brittany Jennings,Pune,Enterprise,2025-04-01,49,1
1074,Jill Day,Pune,Premium,2023-09-30,43,0
1075,Christina Smith,Chennai,Enterprise,2026-02-01,29,1
1076,Lindsay Navarro,Hyderabad,Basic,2025-02-05,47,1
1077,Diana Smith,Delhi,Basic,2025-07-10,37,1
1078,Ryan Miller,Delhi,Enterprise,2025-07-30,64,1
1079,Justin Thomas,Chennai,Premium,2024-10-01,54,0
1080,Christine Shields,Hyderabad,Enterprise,2024-10-08,36,1
1081,Michael Lyons,Bangalore,Enterprise,2024-06-28,64,1
1082,David Wilson,Mumbai,Enterprise,2026-04-09,60,0
1083,Robert Ellis,Delhi,Enterprise,2023-08-08,31,1
1084,Julie Smith,Hyderabad,Basic,2023-11-12,25,1
1085,Gary Villegas,Bangalore,Basic,2023-12-27,42,1
1086,Brian King,Delhi,Enterprise,2025-08-28,35,1
1087,Sara Snyder,Hyderabad,Basic,2024-01-17,26,1
1088,Joshua Williams,Hyderabad,Enterprise,2024-02-19,49,0
1089,Diamond Robinson,Hyderabad,Premium,2025-02-12,41,0
1090,James Baker,Hyderabad,Enterprise,2024-03-14,62,0
1091,James York,Delhi,Premium,2024-07-26,47,0
1092,Daniel Pratt,Pune,Enterprise,2025-08-02,21,0
1093,Pamela Rowe,Pune,Enterprise,2024-04-09,61,1
1094,Steve Allen,Pune,Enterprise,2024-02-10,34,1
1095,Shannon Davis,Bangalore,Premium,2025-09-20,24,1
1096,Jennifer Reed,Hyderabad,Premium,2025-12-07,56,1
1097,Leslie Bradshaw,Chennai,Enterprise,2023-11-01,44,1
1098,Randall Wiggins,Delhi,Basic,2023-08-30,63,1
1099,Jason Tapia,Delhi,Premium,2026-03-18,43,1
1100,Victoria Reynolds,Pune,Enterprise,2025-02-19,44,0
1101,Cody Johnson,Delhi,Basic,2025-06-25,52,1
1102,Allison Gaines MD,Chennai,Enterprise,2025-07-22,47,0
1103,Angela Trujillo,Bangalore,Enterprise,2026-02-11,33,1
1104,Darren Garza,Delhi,Premium,2025-04-29,34,1
1105,Katherine Morales,Mumbai,Enterprise,2024-02-08,42,0
1106,Dennis Crawford,Hyderabad,Basic,2024-10-13,61,0
1107,Heather Young,Hyderabad,Premium,2026-04-24,63,1
1108,Ian Peters,Hyderabad,Basic,2025-08-03,54,0
1109,Rebekah Travis,Pune,Premium,2025-12-03,58,1
1110,Whitney Turner,Pune,Basic,2025-03-06,65,1
1111,Gloria Reeves,Chennai,Basic,2026-02-16,27,1
1112,Mr. Vernon Wilson,Chennai,Enterprise,2024-08-23,59,1
1113,Jessica Mccall,Pune,Premium,2025-12-31,47,1
1114,Audrey Johnson,Bangalore,Premium,2024-11-06,42,1
1115,Christopher George,Hyderabad,Basic,2023-09-17,29,1
1116,Sandra Colon,Pune,Enterprise,2024-07-29,53,1
1117,Christine Stewart,Chennai,Enterprise,2026-02-24,41,1
1118,Cody Sanders,Mumbai,Basic,2024-05-28,60,1
1119,Amanda Smith,Chennai,Premium,2023-06-27,64,1
1120,Susan Flowers,Chennai,Enterprise,2025-04-27,32,1
1121,Steven Duarte,Chennai,Basic,2026-03-11,43,1
1122,Angela Harvey,Pune,Enterprise,2024-08-23,63,1
1123,Maria Santos,Chennai,Enterprise,2025-03-30,55,1
1124,Kimberly Silva,Hyderabad,Basic,2026-03-19,54,0
1125,Stephanie Grant,Delhi,Premium,2024-12-02,30,0
1126,Nicole Avila,Chennai,Basic,2024-08-26,33,1
1127,Roy Harrell,Mumbai,Premium,2024-08-07,64,1
1128,Mrs. Nichole Davis,Mumbai,Basic,2025-06-03,65,1
1129,James Wagner,Mumbai,Enterprise,2024-06-17,23,1
1130,Jesse Miller,Hyderabad,Basic,2023-08-14,60,1
1131,Jeremy Smith,Chennai,Enterprise,2023-10-13,56,1
1132,Cody Galvan,Mumbai,Enterprise,2024-07-08,65,1
1133,Mrs. Andrea Berry,Chennai,Enterprise,2026-04-23,24,1
1134,Regina Mcguire,Hyderabad,Premium,2025-08-20,64,1
1135,Zachary Martin,Pune,Basic,2024-03-23,21,1
1136,Patricia Martinez,Mumbai,Enterprise,2024-08-21,49,1
1137,Isaiah Hanson,Chennai,Enterprise,2025-12-28,62,1
1138,Melissa Peterson,Pune,Enterprise,2026-01-19,59,1
1139,Jimmy Jackson,Chennai,Basic,2023-08-08,39,1
1140,Mary Blackwell,Mumbai,Enterprise,2026-03-26,25,1
1141,Benjamin Hernandez,Mumbai,Enterprise,2026-04-05,53,0
1142,Kirk Sandoval,Hyderabad,Basic,2026-02-21,48,1
1143,Lisa Carson,Pune,Premium,2024-10-05,29,1
1144,Christopher Kerr,Pune,Premium,2026-01-15,21,1
1145,Robert Rodgers,Hyderabad,Enterprise,2024-06-27,30,0
1146,Joseph Turner,Mumbai,Premium,2025-11-02,59,0
1147,Elizabeth Walters,Chennai,Enterprise,2023-07-16,63,1
1148,Ricky Cervantes,Hyderabad,Enterprise,2024-03-27,56,1
1149,Christopher Boyd,Delhi,Enterprise,2024-11-18,41,1
1150,Melissa King,Mumbai,Enterprise,2025-09-18,25,1
1151,Stephen Gross Jr.,Hyderabad,Enterprise,2025-02-16,55,1
1152,Melissa Burns,Delhi,Premium,2026-03-09,35,1
1153,Julia Lee,Chennai,Premium,2024-04-29,42,1
1154,Thomas Ali,Bangalore,Basic,2026-01-29,60,1
1155,Cassandra Richardson,Pune,Enterprise,2024-06-24,21,0
1156,Kimberly Foster,Chennai,Premium,2025-01-23,49,1
1157,Kimberly Mccoy,Chennai,Enterprise,2023-11-02,60,1
1158,Justin Rose,Delhi,Enterprise,2024-12-15,41,1
1159,John Liu,Delhi,Premium,2025-06-28,37,1
1160,Robert Carr,Delhi,Enterprise,2025-08-26,44,1
1161,Gregory Ray,Hyderabad,Basic,2025-06-27,39,1
1162,Gerald Andersen,Bangalore,Enterprise,2023-08-09,26,0
1163,Chase Carter,Mumbai,Enterprise,2023-08-27,55,0
1164,Thomas Anderson,Chennai,Basic,2026-04-21,34,1
1165,Matthew Bush,Chennai,Premium,2024-01-23,27,1
1166,Courtney Baldwin,Pune,Enterprise,2024-04-08,48,0
1167,Mary Walls,Chennai,Enterprise,2024-10-18,30,0
1168,Michael Scott,Hyderabad,Enterprise,2024-12-23,42,0
1169,Craig Ramirez,Delhi,Basic,2024-10-31,24,1
1170,Jamie Daniels,Bangalore,Enterprise,2023-10-21,25,1
1171,Sarah Hill,Bangalore,Premium,2023-09-01,45,1
1172,Charles Strickland,Chennai,Premium,2026-03-19,48,1
1173,Yolanda Maxwell,Delhi,Premium,2024-03-06,64,0
1174,Rebecca Neal,Pune,Basic,2026-02-17,62,0
1175,Lucas Mcdaniel,Chennai,Enterprise,2024-03-28,23,0
1176,Lauren Jimenez,Bangalore,Enterprise,2026-04-25,27,1
1177,Jacob Lozano,Chennai,Premium,2024-09-17,59,0
1178,Teresa Wiley,Bangalore,Premium,2026-04-16,45,1
1179,Laurie Parrish,Chennai,Basic,2025-07-05,51,1
1180,Tina Brown,Pune,Basic,2023-11-15,29,1
1181,Justin Baker,Pune,Premium,2026-01-15,61,1
1182,Michael Roman,Bangalore,Enterprise,2025-10-30,62,1
1183,Dawn Neal,Delhi,Enterprise,2024-02-23,56,1
1184,Anthony Pace,Delhi,Basic,2024-09-08,21,1
1185,Madison Miller,Pune,Enterprise,2024-03-05,26,1
1186,Joshua Greene,Mumbai,Enterprise,2025-02-13,43,1
1187,Donna Anderson,Hyderabad,Enterprise,2025-05-05,53,1
1188,Andrea Fischer,Mumbai,Basic,2025-01-16,35,1
1189,Rhonda Shaw,Mumbai,Basic,2024-01-22,32,0
1190,Gregory Perry,Pune,Premium,2023-10-10,62,0
1191,Elaine Case,Bangalore,Enterprise,2024-08-18,25,1
1192,Laurie Mosley,Delhi,Basic,2025-07-29,58,1
1193,Leah Sanders,Bangalore,Premium,2026-01-28,29,1
1194,Katherine Bass,Delhi,Premium,2023-11-29,60,0
1195,Calvin Hawkins,Mumbai,Premium,2023-08-12,52,1
1196,Sandra Esparza,Bangalore,Enterprise,2025-08-25,63,1
1197,Andrea Simmons,Chennai,Enterprise,2023-10-02,30,1
1198,Daniel Douglas,Bangalore,Premium,2026-03-17,31,0
1199,Deborah Williams,Bangalore,Basic,2025-02-23,35,1
1200,Tiffany Byrd,Bangalore,Premium,2024-08-09,29,1
1201,Paul Jacobs,Hyderabad,Premium,2024-05-27,49,1
1202,Heather Davis,Bangalore,Premium,2024-01-28,56,0
1203,William Moore,Mumbai,Enterprise,2024-11-08,59,0
1204,Brandon Sherman,Bangalore,Basic,2026-01-14,55,1
1205,Jamie Hansen,Bangalore,Enterprise,2024-04-21,61,0
1206,Stacey Wright,Chennai,Basic,2025-09-03,22,0
1207,Kyle Herrera,Pune,Enterprise,2024-06-02,46,1
1208,Gabrielle Lopez,Delhi,Enterprise,2024-06-05,37,1
1209,Joseph Norris,Chennai,Basic,2024-11-18,44,1
1210,Andrew Scott,Mumbai,Enterprise,2025-06-29,39,1
1211,Anthony Kennedy,Hyderabad,Enterprise,2024-06-27,53,0
1212,Mrs. Tammy Stewart,Hyderabad,Premium,2025-06-12,53,0
1213,Timothy Smith,Chennai,Basic,2025-09-21,60,1
1214,Sara Ramirez,Pune,Basic,2024-10-26,49,1
1215,Charles Wilson,Mumbai,Enterprise,2023-09-18,57,1
1216,Jeremiah Bartlett,Chennai,Enterprise,2023-10-23,51,1
1217,Kevin Watson,Delhi,Basic,2024-05-27,52,1
1218,Brett Schmidt,Delhi,Premium,2025-11-25,44,1
1219,Michelle Rivera,Delhi,Enterprise,2025-12-02,34,1
1220,David Oconnell,Hyderabad,Premium,2025-09-22,50,0
1221,Austin Ballard,Delhi,Enterprise,2025-01-15,41,0
1222,Keith Butler,Chennai,Enterprise,2024-02-07,61,1
1223,Caleb Briggs,Chennai,Premium,2023-11-10,58,1
1224,Priscilla Heath,Hyderabad,Enterprise,2025-02-04,45,1
1225,Rhonda Calhoun,Pune,Enterprise,2023-12-14,25,1
1226,Mary Weaver,Hyderabad,Basic,2025-07-15,54,1
1227,Nathan Jones,Bangalore,Premium,2023-11-02,52,1
1228,Edward Thompson,Pune,Basic,2023-06-29,53,1
1229,Audrey Best,Hyderabad,Basic,2024-04-24,35,0
1230,John Conner,Pune,Enterprise,2024-07-18,38,1
1231,Morgan Juarez,Mumbai,Basic,2023-11-26,31,1
1232,Chris Ramirez,Pune,Enterprise,2023-07-02,28,1
1233,Michael Jones,Hyderabad,Premium,2024-05-28,28,1
1234,Carlos Wilson,Chennai,Premium,2025-10-17,51,1
1235,Katherine Boyle,Pune,Basic,2023-08-11,62,1
1236,Karen Roberts,Delhi,Basic,2025-07-07,23,1
1237,James Gould,Pune,Enterprise,2026-04-03,31,1
1238,Veronica Mcgrath,Chennai,Enterprise,2025-05-23,23,1
1239,John Mueller,Delhi,Basic,2024-06-13,37,1
1240,Sharon Owen,Pune,Premium,2024-09-10,59,0
1241,Steven Martinez,Chennai,Enterprise,2023-07-29,63,1
1242,Katherine Walker,Delhi,Basic,2024-03-02,49,1
1243,Autumn Whitehead,Hyderabad,Basic,2024-05-25,35,1
1244,Mrs. Jody Richardson,Pune,Basic,2025-03-20,58,1
1245,Gabriel Garcia,Pune,Enterprise,2026-03-02,53,1
1246,Vincent Anderson,Mumbai,Enterprise,2025-09-05,64,1
1247,Laura Jones,Hyderabad,Enterprise,2024-04-13,58,0
1248,Mark Flores,Mumbai,Premium,2024-02-06,45,1
1249,Chris Love,Delhi,Basic,2025-04-03,33,1
1250,Mrs. Valerie White DDS,Mumbai,Enterprise,2026-02-10,27,1
1251,Taylor Bryant,Hyderabad,Enterprise,2024-10-20,59,0
1252,Katrina Davis,Pune,Enterprise,2025-01-12,28,0
1253,Greg Prince,Hyderabad,Enterprise,2025-06-04,29,0
1254,Rachel Henderson,Chennai,Enterprise,2025-01-03,48,1
1255,Barbara Lucas,Bangalore,Basic,2024-04-17,65,1
1256,Curtis Reed,Mumbai,Premium,2026-02-09,45,1
1257,Sherri Hale,Pune,Enterprise,2025-02-13,65,0
1258,Jacqueline Mcneil PhD,Hyderabad,Basic,2026-01-23,37,1
1259,Tracy Perry,Mumbai,Basic,2024-11-26,39,1
1260,Thomas Lynn,Bangalore,Basic,2026-02-17,21,0
1261,Gregory Turner,Pune,Enterprise,2025-01-18,28,0
1262,Charles Bailey,Hyderabad,Enterprise,2023-11-06,34,1
1263,Jamie Thomas,Hyderabad,Premium,2023-07-16,27,1
1264,Daryl Hurst,Hyderabad,Enterprise,2025-07-31,58,1
1265,Rebecca Mcdonald,Bangalore,Enterprise,2025-12-28,48,1
1266,Donna Perez,Pune,Premium,2026-03-22,64,1
1267,Norma Morgan,Mumbai,Premium,2023-06-12,56,1
1268,Brenda Clark,Mumbai,Premium,2023-09-19,56,1
1269,Hannah Smith,Bangalore,Premium,2024-11-27,57,1
1270,Amber Cook,Chennai,Premium,2026-01-03,29,0
1271,Brian Adams,Chennai,Basic,2023-09-30,49,1
1272,Ashley Welch,Delhi,Basic,2024-12-13,53,1
1273,Amanda Hansen,Bangalore,Enterprise,2024-06-08,60,0
1274,Justin Edwards,Mumbai,Premium,2024-11-11,61,0
1275,Jennifer Meyers,Delhi,Basic,2024-11-10,51,1
1276,Lindsay Smith,Delhi,Basic,2024-05-04,37,1
1277,Megan Mills,Bangalore,Basic,2024-02-13,59,0
1278,Nicholas Nguyen,Chennai,Premium,2023-11-04,46,1
1279,Laura Miranda,Chennai,Enterprise,2026-02-07,24,1
1280,David Johnston,Chennai,Premium,2023-07-01,49,0
1281,William Yang,Mumbai,Enterprise,2025-10-03,54,1
1282,Melinda Dennis,Mumbai,Basic,2024-08-23,59,1
1283,Barbara Newman,Pune,Basic,2026-02-24,64,0
1284,Raymond Villarreal,Bangalore,Basic,2025-07-20,62,0
1285,Scott Aguilar,Mumbai,Basic,2023-09-21,38,1
1286,Sonia Wilson,Bangalore,Enterprise,2026-03-10,46,1
1287,Wesley Smith,Pune,Basic,2023-06-26,54,0
1288,Laura Johnson,Chennai,Enterprise,2024-08-05,25,0
1289,Mark Martinez,Pune,Premium,2024-05-02,56,1
1290,Gloria Matthews,Bangalore,Premium,2024-01-25,35,1
1291,Alexander White,Hyderabad,Premium,2026-02-04,57,0
1292,William Tate,Bangalore,Basic,2024-06-01,47,0
1293,Jennifer Roberts,Pune,Basic,2023-09-11,53,1
1294,Samuel Brooks,Bangalore,Basic,2025-08-12,53,1
1295,Michael Russell,Pune,Enterprise,2026-03-25,37,1
1296,Benjamin Mcconnell,Hyderabad,Enterprise,2023-05-14,51,1
1297,Caleb Larsen,Bangalore,Premium,2026-01-28,64,1
1298,Vanessa White,Pune,Basic,2023-07-27,51,0
1299,Lucas Stewart,Bangalore,Basic,2025-09-13,45,1
1300,David Fuentes,Chennai,Enterprise,2024-07-04,35,1
1301,Amanda Santiago,Hyderabad,Premium,2023-11-15,54,0
1302,Emily Kidd,Chennai,Premium,2025-01-29,36,1
1303,Angela Bentley,Delhi,Premium,2023-10-26,64,1
1304,Sarah Williams,Delhi,Enterprise,2026-03-31,32,1
1305,Marissa Strong,Bangalore,Premium,2023-09-19,34,1
1306,Kathryn Pham,Mumbai,Enterprise,2025-07-04,64,1
1307,Brenda Johnston,Hyderabad,Enterprise,2023-12-18,33,1
1308,Mackenzie Richards,Chennai,Basic,2023-09-15,37,1
1309,Anne Rodriguez,Mumbai,Basic,2023-12-09,36,1
1310,Jane Mills,Mumbai,Basic,2025-10-12,28,0
1311,Alexa Smith,Chennai,Enterprise,2025-06-09,52,0
1312,Mark Allen,Pune,Basic,2023-08-19,51,1
1313,Paula Bush,Pune,Premium,2025-06-26,52,1
1314,Lori Rhodes,Hyderabad,Basic,2025-05-04,53,1
